0MIN_area 0MIN_circumference 0MIN_foot 0MIN_head_width 0MIN_length 0MIN_length_area_ratio 0MIN_length_width_ratio 0MIN_max_width 0MIN_max_width_location 0MIN_neck_width 0MIN_width_length_ratio 0MIN_x_m 0MIN_y_m 10_MIN_area 10_MIN_circumference 10_MIN_foot 10_MIN_head_width 10_MIN_length 10_MIN_length_area_ratio 10_MIN_length_width_ratio 10_MIN_max_width 10_MIN_max_width_location 10_MIN_neck_width 10_MIN_width_length_ratio 10_MIN_x_m 10_MIN_y_m 40_MIN_area 40_MIN_circumference 40_MIN_foot 40_MIN_head_width 40_MIN_length 40_MIN_length_area_ratio 40_MIN_length_width_ratio 40_MIN_max_width 40_MIN_max_width_location 40_MIN_neck_width 40_MIN_width_length_ratio 40_MIN_x_m 40_MIN_y_m animal_id group_id nencki_id source0 source10 source40 unique_id
0.6903033361 5.05966056 1.0294331105 0.7470973281 1.3241948457 1.9182796553 1.7724529267 0.7925215844 0.6315789474 0.5980802622 0.5641898777 NaN NaN 0.6384654729 3.780613322 0.6529338656 0.7902273953 1.0696491042 1.6753436947 1.3535965858 0.7902273953 0.4 0.49 0.738772549 NaN NaN 0.4649654823 3.7811637141 0.5024019298 0.7182283817 0.931998878 2.0044474558 1.2976358242 0.7182283817 0.4615384615 0.2763251752 0.7706322385 NaN NaN 505 d 77 NaN NaN NaN 00-505-077-d
0.3294596839 5.2377364732 0.7706172917 0.31436243 1.0275240537 3.1188157576 3.2685968668 0.3704280898 0.9285714286 0.2935334201 0.3059416749 NaN NaN 0.6077787155 5.0872237106 0.7259239095 0.7245905943 1.2574654942 2.0689528313 1.7354151491 0.7245905943 0.2941176471 0.3130495169 0.5762309961 NaN NaN 0.4709142236 5.2678016622 1.2989126633 0.3074619787 1.398308264 2.9693481188 4.5479062813 0.8637145304 0.9411764706 0.2122622094 0.2198814 NaN NaN 505 d 56 NaN NaN NaN 00-505-056-d
0.7260883915 2.934318419 1.1072519945 0.8515867542 1.1338862815 1.5616367026 1.33149826 0.8515867542 0.25 0.7826237921 0.7510336514 NaN NaN 0.668710883 3.4935060437 0.7240856303 0.9365361712 1.173690245 1.7551534974 1.2532246816 0.99979998 0.8666666667 0.3283291032 0.7979415142 NaN NaN 0.9301339919 5.1567264627 1.3470063509 0.722973806 1.2843635085 1.3808370833 1.7765007498 1.1253417627 0.8888888889 0.7085154076 0.5629043501 NaN NaN 505 d 62 NaN NaN NaN 00-505-062-d
1.0386224889 5.5405713928 0.6125291159 0.9406237609 1.6429385432 1.5818437987 1.7466479282 0.9406237609 0.1304347826 0.21 0.5725252261 NaN NaN 0.7878672761 5.2190170306 0.28 0.7155515992 1.8532396351 2.3522231362 2.5899454869 0.7155515992 0.2692307692 0.21 0.3861085127 NaN NaN 0.4536472869 3.9700734116 0.1883706017 0.7 1.3751170615 3.0312471855 1.964452945 0.7 0.1578947368 0 0.509047571 NaN NaN 505 d 63 NaN NaN NaN 00-505-063-d
0.8519445943 5.6836953558 1.0229559109 0.9552109437 1.5909836783 1.8674731773 1.6655835958 0.9552109437 0.5454545455 0.3130495169 0.600390159 NaN NaN 0.4373407048 4.3687554772 0.28 0.5772347876 1.4052318138 3.213128342 2.4344198306 0.5772347876 0.45 0.14 0.4107754905 NaN NaN 0.4857706927 5.1499796301 0.5772056156 0.536169649 1.5488915361 3.1885240494 2.8888086804 0.536169649 0.4090909091 0.14 0.3461634572 NaN NaN 505 d 61 NaN NaN NaN 00-505-061-d
0.5412921146 10.4615629684 0.8635696227 1.091163067 3.6115754023 6.6721374746 3.3098402167 1.6446838285 0.84 0.1152159658 0.3021293883 NaN NaN 0.5224002634 11.933216416 0.7623287999 1.1075142926 4.0932699082 7.8355050616 3.6959070737 1.3597700858 0.7441860465 0.0757856247 0.2705695733 NaN NaN 0.9305632555 5.7911337839 1.0592922165 0.9568346983 1.4669903348 1.5764541809 1.533170084 0.9568346983 0.35 0.5240159258 0.6522433554 NaN NaN 505 d 53 NaN NaN NaN 00-505-053-d
0.6258399133 4.2519187616 0.2121972473 0.7794581886 1.4198074216 2.2686431327 1.8215312152 0.7794581886 0.4 0.21 0.5489886704 NaN NaN 0.4066379347 3.5861944006 0.2213594362 0.4756427978 1.3261362645 3.2612212272 2.7880928099 0.4756427978 0.5294117647 0.1679285219 0.3586681177 NaN NaN 0.3132891696 4.399086545 0.6014275218 0.35 1.3235455558 4.2246770214 3.7815587309 0.35 0.3333333333 0.1565247584 0.2644412189 NaN NaN 505 d 64 NaN NaN NaN 00-505-064-d
0.2881597685 2.6205353656 0.63 0.28 0.8625920684 2.9934507271 3.0806859586 0.49 0.6666666667 0.2312368509 0.3246030311 NaN NaN 0.2319240499 3.1996595899 0.2969848481 0.2969848481 0.9832991894 4.2397465458 3.310940594 0.2969848481 0.3571428571 0.1979898987 0.3020289768 NaN NaN 0.2757925566 3.1810281377 0.4081666326 0.3112601334 1.0764795758 3.903222005 3.4584563206 0.3719101092 0.9333333333 0.1565247584 0.2891463437 NaN NaN 505 d 60 NaN NaN NaN 00-505-060-d
0.8117754201 6.1381103323 1.0551866593 0.897921059 1.703923967 2.0990090668 1.8976322583 0.897921059 0.2608695652 0.14 0.526972492 NaN NaN 0.576370806 5.2987451039 0.5980802622 0.6475798032 1.5937466909 2.7651412496 2.461081527 0.6475798032 0.3333333333 0.14 0.406325426 NaN NaN 1.2889258172 7.6439080083 1.2663270952 1.0487633809 2.2114681394 1.7157450878 2.1086435508 1.0487633809 0.5217391304 0.5094869166 0.4742385216 NaN NaN 505 d 55 NaN NaN NaN 00-505-055-d
0.690540811 6.1186779875 0.42 0.5815973134 2.1777930866 3.1537500057 3.7445033472 0.5815973134 0.3666666667 0.14 0.2670581135 NaN NaN 0.5747880788 6.0061483473 0.21 0.5167271057 2.1833519626 3.7985338303 4.2253482319 0.5167271057 0.2258064516 0.1999352852 0.236666884 NaN NaN 0.3956865783 4.7733802938 0.21 0.4277979924 1.7342584586 4.3829094884 4.0539191149 0.4277979924 0.2 0 0.2466748772 NaN NaN 505 d 84 NaN NaN NaN 00-505-084-d
1.3032700929 7.6727274964 0.6237216625 0.554209116 2.777697934 2.1313294529 5.0120033283 0.8501362627 0.8205128205 0.554209116 0.1995210167 NaN NaN 1.7773020389 10.3118703259 0.5980802622 1.0751864516 3.1322695624 1.7623732454 2.9132338468 1.7979539105 0.8 0.9893172328 0.3432611498 NaN NaN 1.464753927 7.5604242972 1.2604229938 0.9977746677 2.4178599531 1.6506936138 2.4232524952 1.1905373225 0.9411764706 0.8485800871 0.4126685114 NaN NaN 505 d 74 NaN NaN NaN 00-505-074-d
0.37836264 4.3831947846 0.2062709983 0.4312271162 1.3610437943 3.5971939366 3.1562110616 0.4312271162 0.2631578947 0.161783381 0.3168355919 NaN NaN 0.6356736985 5.7140604591 0.2886173938 0.6603786792 1.8284493093 2.87639604 2.7687891307 0.6603786792 0.4 0.0736023557 0.3611687105 NaN NaN 0.6932746077 7.6935126104 0.7826237921 0.6498005133 1.625657734 2.3448972687 2.5017797012 0.6498005133 0.347826087 0.2304012749 0.3997154504 NaN NaN 505 d 65 NaN NaN NaN 00-505-065-d
1.1723084696 7.5272330073 0.9724710793 0.6839507406 2.3058408705 1.966923323 3.3713551777 1.05 0.7586206897 0.1116832564 0.2966166266 NaN NaN 0.8284967255 16.0390975267 0.5096076923 2.2514456157 5.4541558033 6.5831953653 2.4225127914 2.2514456157 0.0338983051 0.1136990464 0.412794518 NaN NaN 1.0209990601 8.9466308838 1.7623627039 0.8343633891 1.8414091666 1.8035365932 2.206963046 0.8343633891 0.4166666667 0.3085478634 0.4531113477 NaN NaN 505 d 66 NaN NaN NaN 00-505-066-d
0.7708920599 6.6342552468 1.1824314931 0.6176138689 1.8317433662 2.3761346905 2.9658391081 0.6176138689 0.4 0.1565247584 0.3371727068 NaN NaN 1.0371864914 4.0412534122 0.7695871955 0.8441154388 1.6014955875 1.5440767893 1.8972471226 0.8441154388 0.4761904762 0.645368112 0.5270794659 NaN NaN 1.0581540617 7.1217334553 0.6677014945 0.7040139048 2.6966539434 2.5484511575 3.8303986966 0.7040139048 0.5263157895 0.42 0.2610694289 NaN NaN 505 d 72 NaN NaN NaN 00-505-072-d
0.5688882639 3.6087721075 0.5839007506 0.5337039162 1.3884870109 2.4407025054 2.6016054387 0.6325695338 0.8 0.4124075129 0.3843780402 NaN NaN 0.8890684029 4.764730406 0.8297704847 0.6484816746 2.164932197 2.4350569539 3.3384631852 0.9904582893 0.8 0.6484816746 0.2995390228 NaN NaN 0.717013561 6.8182395548 0.9307731873 0.7885924411 1.5272231055 2.1299779927 1.9366443626 0.895329566 0.9523809524 0.1565247584 0.5163570655 NaN NaN 505 d 67 NaN NaN NaN 00-505-067-d
0.5747779607 4.3692004663 0.4482186966 0.7095618285 1.2577089008 2.1881647989 1.772514882 0.7095618285 0.5294117647 0.4536518489 0.5641701574 NaN NaN 0.720684183 4.8090778181 0.7981227976 0.7329969558 1.3794537492 1.914089114 1.8819365324 0.7763375554 0.8125 0.6062177826 0.5313675476 NaN NaN 1.3212681354 6.9667886281 1.5730543538 0.7839259517 1.4655023495 1.1091634698 1.8694397683 1.4796017627 0.9090909091 0.6732704285 0.5349196144 NaN NaN 505 d 68 NaN NaN NaN 00-505-068-d
0.7120397945 4.3215693287 1.3666892309 0.675352553 1.0916598378 1.53314442 1.6164295715 1.0133020523 0.9411764706 0.6054046378 0.6186474299 NaN NaN 0.9572574033 8.7272554591 1.5698035768 0.3063589994 2.2613200677 2.3622904979 7.3812751451 1.3426330227 0.8571428571 0.2111963328 0.1354779466 NaN NaN 0.6191954872 3.9044247808 1.246314567 0.7871722415 0.9612823884 1.5524699522 1.2211843072 1.0174649799 0.9230769231 0.7871722415 0.8188772113 NaN NaN 505 d 98 NaN NaN NaN 00-505-098-d
1.2180519017 6.9013316441 0.980006099 1.0180098344 1.841873111 1.5121466568 1.8092881314 1.0180098344 0.5384615385 0.3944337568 0.5527035648 NaN NaN 0.8345538743 5.6892785019 0.454273176 0.8458132182 1.6727592433 2.0043753852 1.9776934285 0.8458132182 0.3913043478 0.2213594362 0.5056395423 NaN NaN 0.4885527949 4.7720623353 0.8843357377 0.8163332653 1.169523132 2.3938520961 1.4326540174 0.8163332653 0.5 0.2523885893 0.6980052322 NaN NaN 505 d 69 NaN NaN NaN 00-505-069-d
0.6250382353 3.7345559628 0.91 0.7986643262 0.939137521 1.5025281142 1.17588515 0.7986643262 0.4285714286 0.6879551969 0.8504231897 NaN NaN 1.0925046739 6.3951176578 1.8833846929 1.0584410125 1.3378215919 1.2245454173 1.2639547939 1.4510890653 0.9473684211 1.0419048864 0.791167536 NaN NaN 0.5406248409 4.5521911898 0.8062121377 0.6067250734 1.07748479 1.9930360362 1.7759028549 0.9101015424 0.8 0.4718391664 0.5630938636 NaN NaN 505 d 85 NaN NaN NaN 00-505-085-d
0.8368794057 7.2735326845 0.7542388725 0.7981227976 2.0451419112 2.4437713454 2.5624401626 0.7981227976 0.275862069 0 0.3902530153 NaN NaN 0.6396448543 5.5689706721 0.799459421 0.8029101034 1.6965174417 2.6522802932 2.1129606347 0.8029101034 0.2083333333 0.1565247584 0.4732695837 NaN NaN 0.5447047748 8.0260184288 0.7443174668 0.4081666326 2.1235210669 3.898480728 5.2025836928 0.6501030423 0.9333333333 0 0.192212189 NaN NaN 505 d 87 NaN NaN NaN 00-505-087-d
0.4803717759 6.1285472788 0.8792131258 0.3155800614 1.8566559493 3.8650396262 5.8833119596 0.5995151789 0.9583333333 0 0.1699722889 NaN NaN 0.674747418 3.8966935365 0.6162094974 0.896154181 0.9015859169 1.3361828335 1.0060611623 0.896154181 0.5384615385 0.6122792299 0.9939753541 NaN NaN 0.4431935037 4.919247629 0.6939087201 0.5093824158 1.2201502218 2.753086883 2.3953520652 0.7120262469 0.9411764706 0.2969848481 0.4174751656 NaN NaN 505 d 88 NaN NaN NaN 00-505-088-d
0.8815206765 7.666501256 0.7261243425 0.5768058077 2.563999044 2.9086090801 4.4451685645 0.5768058077 0.1428571429 0 0.2249633474 NaN NaN 0.923876117 5.6885652155 0.356931366 0.7297485914 1.8044328116 1.9531112217 2.4726773478 0.7297485914 0.3461538462 0.2886173938 0.40441993 NaN NaN 0.3907362359 6.4598674515 0.3949504317 0.3227534857 1.9737244312 5.0512961164 6.11526914 0.3769615365 0.9642857143 0 0.1635251004 NaN NaN 505 d 89 NaN NaN NaN 00-505-089-d
1.2981094104 7.5533688772 1.0011111921 0.9482342761 2.5520388316 1.9659658972 2.6913589773 0.9482342761 0.3529411765 0.14 0.3715595015 NaN NaN 1.508948251 8.9558773103 1.3541405439 1.4004714068 2.4075643224 1.5955247775 1.7191099445 1.4004714068 0.4 0.199789809 0.5816963616 NaN NaN 0.7080099656 8.1699835413 0.63 1.05 2.400650342 3.3907013442 2.2863336591 1.05 0.4285714286 0 0.4373814802 NaN NaN 505 d 90 NaN NaN NaN 00-505-090-d
0.8332600427 5.4288844849 0.7034912935 0.6316741624 1.9818057313 2.3783760528 3.137386091 0.7274613392 0.9285714286 0.56 0.3187366715 NaN NaN 0.6293942187 4.7343974796 0.6014671475 0.753923073 1.3689616572 2.1750464438 1.8157842706 0.753923073 0.3684210526 0.2213594362 0.5507262158 NaN NaN 0.5421043149 4.034990195 1.0245088694 0.4795997114 1.2669407665 2.3370792883 2.6416629041 0.7014020266 0.9411764706 0.3639258969 0.3785494351 NaN NaN 505 d 93 NaN NaN NaN 00-505-093-d
0.4209468836 2.9499764737 0.8077267902 0.49 0.9170292848 2.1784916826 1.8714883364 0.7 0.8461538462 0.49 0.5343340808 NaN NaN 0.7951494466 4.0161027518 1.5913447801 0.7066105495 0.9841665701 1.237712702 1.3927991462 1.2582641304 0.8571428571 0.7066105495 0.7179786136 NaN NaN 0.3526081183 2.3683118669 0.7903212579 0.503339489 0.8456161983 2.398175636 1.6800116359 0.721583017 0.9166666667 0.503339489 0.5952339726 NaN NaN 505 d 97 NaN NaN NaN 00-505-097-d
0.4962580159 5.9824997392 0.4482186966 0.551584078 1.5028596202 3.0283835664 2.7246247311 0.5659149792 0.9 0.1979898987 0.367023021 NaN NaN 0.2391139589 2.2281209792 0.6457896264 0.42 0.5744293829 2.4023247558 1.3676890068 0.56 0.875 0.28 0.7311603698 NaN NaN 0.147 2.1503378399 0.5643580424 0.21 0.4211384202 2.864887212 2.0054210484 0.42 0.8333333333 0.21 0.4986484014 NaN NaN 505 d 96 NaN NaN NaN 00-505-096-d
0.335129199 4.5040513428 0.7175791223 0.356931366 1.1322615941 3.3785823427 3.1722109687 0.5096076923 0.8125 0.2886173938 0.3152375456 NaN NaN 0.33075 2.5541464301 0.4081666326 0.4427188724 1.1800491164 3.567797782 2.6654592562 0.4427188724 0.375 0.2523885893 0.375169869 NaN NaN 0.5896338973 3.32029658 0.6127948677 0.7201719955 1.1564842001 1.9613597612 1.6058444473 0.7201719955 0.5 0.49 0.6227253217 NaN NaN 505 d 95 NaN NaN NaN 00-505-095-d
1.2172630908 4.8040206538 1.12838628 1.0593236851 1.3924615418 1.1439281717 1.3144816466 1.0593236851 0.5 0.7711319275 0.7607561525 13.3814814815 631.577777778 1.6103409306 6.6055611505 0.932638065 1.0987170032 2.1713398225 1.3483727459 1.976250314 1.0987170032 0.2666666667 0.5140976626 0.5060087748 19.3715083799 617.782122905 1.3311038462 5.6009261393 1.2093227603 1.0067502937 1.3522060322 1.0158531478 1.3431394465 1.1308846095 0.95 0.8854377448 0.7445243326 15.612244898 616.493197279 30 d 202 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-202-d
0.6367213767 4.1901047468 0.1979898987 0.7089997676 1.3047091931 2.0491053715 1.8402110308 0.7089997676 0.3684210526 0.1542096848 0.5434159362 44.8550724638 264.02173913 0.8411753388 4.4762529664 0.4281543548 0.8292981333 1.4856340733 1.7661407852 1.7914354483 0.8292981333 0.35 0.2708410127 0.5582115733 30.414893617 251.579787234 0.5298423531 4.3988818177 0.4949747468 0.4949747468 1.3465764582 2.5414662499 2.7204952714 0.4949747468 0.3684210526 0.1979898987 0.367580128 28.8617886179 247.796747967 30 d 205 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-205-d
0.7703481357 4.6915741002 0.2886173938 0.8277207207 1.5058521951 1.9547684031 1.8192757018 0.8277207207 0.1904761905 0.2213594362 0.5496692992 52.5909090909 243.505681818 1.147738792 4.3044992947 1.0676641281 1.2199742303 1.7421063045 1.5178595659 1.4279861503 1.2199742303 0.45 1.0092665973 0.7002869039 36.664 230.52 1.1817394032 6.2107838299 0.2523885893 1.1710951875 1.5949963332 1.3497022515 1.3619698469 1.1710951875 0.2272727273 0.2189243617 0.7342306456 40.0505836576 229.439688716 30 d 206 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-206-d
1.0852482969 5.0892922122 0.3890792891 1.1045813687 1.3659607761 1.2586619855 1.2366320987 1.1045813687 0.2631578947 0.3769615365 0.8086479407 30.3417721519 632.544303797 0.6879131342 5.6690263451 0.6908281474 0.7328600971 1.5124635806 2.1986258226 2.0637821415 0.7328600971 0.4285714286 0.21 0.4845472688 46.512195122 625.109756098 1.5353812345 5.7919350233 0.8539223562 0.9899494937 2.1394079752 1.3934050561 2.16112841 0.9899494937 0.3793103448 0.5055593476 0.4627212318 44.8005780347 624.150289017 30 d 203 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-203-d
0.8696706302 4.3843441332 0.9899494937 0.8909545443 1.1467666084 1.3186217501 1.2871213417 0.9018869109 0.75 0.8193289938 0.7769275263 NaN NaN 0.4561323529 4.446358742 1.1884245627 0.5980802622 0.7737949168 1.6964262934 1.2937977823 0.7839117597 0.7272727273 0.5980802622 0.7729183136 NaN NaN 0.147340573 2.1032518606 0.6079302441 0.285947521 0.2522823811 1.712239717 0.8822681174 0.4739813957 0.3333333333 0.285947521 1.1334422953 NaN NaN 30 d 207 NaN NaN NaN 00-030-207-d
0.3848552987 3.1100032216 1.1968894893 0.6223343228 0.4117341761 1.0698415157 0.6615964459 1.073017549 0.6666666667 0.6223343228 1.5114954232 87.4337349398 551.34939759 0.6478838622 3.3447249431 0.6999415334 0.7337981504 1.1632009759 1.7953850122 1.5851783972 0.7722127074 0.625 0.5642316268 0.6308438229 74.1589403974 538.947019868 0.3339205882 2.011065609 0.7204941115 0.659286602 1.2491583515 3.7408844961 1.8947121749 0.659286602 0.4 0.483187943 0.5277846489 74.1547619048 539.428571429 30 d 208 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-208-d
1.2150780228 5.2414194814 0.5547861102 0.9832715151 1.8612101318 1.5317618267 1.8928750637 0.9832715151 0.3076923077 0.4241832648 0.5282968851 101.128676471 210.128676471 1.3253973083 6.2747540705 0.5858635974 0.8456953737 2.0736600614 1.5645573206 2.4520177429 0.8456953737 0.3703703704 0.4611139317 0.4078273915 89.4402730375 195.682593857 0.6815797276 5.9390621118 0.28 0.7258761109 1.694159324 2.4856363173 2.3339510675 0.7258761109 0.1818181818 0.2213594362 0.4284579972 87.1393939394 195.115151515 30 d 209 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-209-d
0.2654585547 2.1309828092 0.3130495169 0.4566899598 0.6503914737 2.4500678629 1.4241422651 0.4566899598 0.2222222222 0.4073304041 0.7021770398 129.403225806 596.451612903 0.8903116588 5.7594458243 0.9537915168 0.5529203489 1.5294873686 1.7179235535 2.7661983711 0.6813883746 0.9545454545 0.4540045727 0.3615069731 112.126984127 584.502645503 0.4027500161 4.2596372815 0.7975958573 0.4482186966 0.9374653354 2.3276605781 2.0915355438 0.4482186966 0 0.2609507124 0.4781176218 112.445652174 584.152173913 30 d 211 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-211-d
0.4538556915 2.7844474229 0.7442183177 0.7548822061 0.7635826581 1.6824349068 1.0115255756 0.7548822061 0.2 0.6161184166 0.9886057497 131.380952381 564 1.024207422 5.1104354042 0.626024544 1.0825771807 1.7248232099 1.6840565425 1.5932565739 1.0825771807 0.1304347826 0.4427188724 0.6276452998 119.295154185 545.942731278 0.767821187 3.6739033291 0.8238228171 0.9009196774 1.4293254931 1.8615343224 1.5865182313 0.9107757849 0.8 0.6591827269 0.6303110675 117.070175439 554.023391813 30 d 210 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-210-d
0.5142307644 3.2238525707 0.8429116205 0.6257421775 0.8561403241 1.6648951858 1.3681998031 0.7812292309 0.9166666667 0.6239604446 0.7308874024 150.139130435 590.07826087 0.9963657046 3.8892592062 1.1106067095 1.049721293 1.1527655014 1.1569702731 1.0981633973 1.0935018527 0.8235294118 1.0309515482 0.9106113011 140.205357143 582.441964286 0.7901316005 3.8004091651 1.1968609294 0.77 1.0647581089 1.3475705923 1.3828027389 0.9088086264 0.9333333333 0.7062066809 0.7231689466 140.15819209 579.141242938 30 d 212 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-212-d
0.6409492846 3.6318402207 0.5772347876 0.6719124602 1.078643118 1.6828837226 1.6053328103 0.6719124602 0.2 0.3602048833 0.622923791 158.591549296 512.507042254 0.3467356581 2.1676817747 0.866764529 0.6542905772 0.6592048211 1.9011740086 1.0075107973 0.6542905772 0.5 0.5843355883 0.9925451942 148.469879518 495.084337349 0.5643930474 3.3316982713 0.4427188724 0.7235376771 0.8760621217 1.5522199037 1.2108037348 0.7235376771 0.2307692308 0.5379539496 0.8258976837 152.048 494.344 30 d 213 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-213-d
0.8974525431 6.2872844554 1.4766516177 0.7899972573 1.5484771207 1.7254139315 1.9601044262 1.08135785 0.95 0.3249280945 0.5101769001 168.553921569 188.784313725 1.2635932631 4.8684646076 0.9699645407 1.0877704305 1.4914066409 1.1802901174 1.3710674597 1.0877704305 0.4761904762 0.7276492297 0.7293587146 157.697183099 169.436619718 0.6465837861 3.5973141162 0.4747630988 0.9495261976 0.8893904563 1.3755223613 0.9366676333 0.9495261976 0.2307692308 0.3769615365 1.0676145566 152.926174497 165.590604027 30 d 214 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-214-d
1.062910815 5.7677702809 0.63 1.0987247878 1.7432761772 1.6400963774 1.586635886 1.0987247878 0.2916666667 0.2886173938 0.6302643277 156.106995885 146.144032922 1.0025831941 4.7111048232 0.4316059029 0.6923817177 1.8512683566 1.8464984926 2.6737683986 0.6923817177 0.48 0.5492831244 0.3740039715 143.195652174 119.956521739 0.5385324647 3.9160201365 0.5801441691 0.615555185 1.3171193136 2.4457565697 2.1397258047 0.615555185 0.375 0.3696808598 0.4673496005 141.864197531 121.919753086 30 d 215 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-215-d
1.3629953474 5.457902593 1.9689906329 1.2518768159 1.242791786 0.9118092651 0.9927428723 1.6144228364 0.6875 1.2518768159 1.0073101786 192.796666667 161.053333333 0.939376267 3.4803491099 1.4154349348 0.7300068408 1.2325329223 1.3120758588 1.6883854417 1.2624864494 0.9375 0.7300068408 0.5922818187 180.09569378 148.148325359 0.6861910319 4.4846059021 1.2134430298 0.6444000714 1.2434018121 1.8120344835 1.9295494636 0.8809232237 0.8823529412 0.5331041174 0.5182556959 178.951219512 142.475609756 30 d 217 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-217-d
0.7769833241 4.806472632 0.4695742753 1.0068677635 1.1668001674 1.5017055465 1.1588415179 1.0068677635 0.3333333333 0.3207802986 0.8629307671 174.174418605 763.139534884 0.7570567859 3.8623719243 1.0990305002 0.8954279998 1.1978944232 1.5823045847 1.3377897759 0.8954279998 0.5294117647 0.834050761 0.7475016015 168.858823529 736.282352941 1.0291079954 4.7586968016 0.9241818766 0.9731540918 1.4341766191 1.3936113853 1.4737405218 0.9731540918 0.2222222222 0.3951280542 0.6785455005 163.128205128 742.260683761 30 d 218 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-218-d
1.9655364751 7.628955986 1.0900759533 0.9254212074 2.4923375739 1.268018989 2.6931926285 1.4156623891 0.7428571429 0.9254212074 0.3713065265 191.454756381 597.199535963 1.4912217735 6.3347519406 1.4040761043 0.63 1.9637416859 1.3168676322 3.1170502951 1.4812874077 0.8928571429 0.35 0.3208161259 178.582317073 585.929878049 1.8244125372 6.9706463785 1.2080132492 1.2021071061 1.9889078771 1.0901634562 1.6545180267 1.4737820403 0.7857142857 1.1168090741 0.6044056238 177.544080605 585.204030227 30 d 219 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-219-d
0.9782840949 4.0568495671 0.495782134 1.0858046837 1.470210632 1.5028462997 1.3540286334 1.0858046837 0.5263157895 0.4403975048 0.7385368192 192.678733032 656.574660633 0.7614256107 3.2502761819 0.8787353432 1.1633150493 0.9366861352 1.2301741916 0.8051869833 1.1788026991 0.6153846154 0.9563558757 1.2419475485 180.355029586 645.881656805 0.6089972814 2.4816005945 0.9138419867 0.9218223491 0.9312660443 1.5291793129 1.0102445935 0.9218223491 0.5384615385 0.8538049371 0.9898592939 179.979020979 648.293706294 30 d 220 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-220-d
1.0020381852 5.1495101242 0.6775308699 0.7950471684 1.8877022297 1.8838625689 2.3743273414 0.7950471684 0.44 0.342928564 0.4211719179 208.674418605 713.813953488 0.975065752 5.6440791876 0.6436948616 0.7835551697 1.7565672228 1.8014859194 2.2417913768 0.7835551697 0.32 0.6289006362 0.4460718381 200.271428571 694.89047619 0.9467633687 6.5760780354 0.8820507875 0.6336059419 1.9531525364 2.0629785656 3.0825982006 0.7020688315 0.8214285714 0.4863313321 0.3244016686 197.763285024 696.850241546 30 d 221 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-221-d
0.9161384232 3.9350712824 0.9061050253 0.98 1.0584188428 1.1553044998 1.0800192274 0.98 0.2 0.6308990442 0.9259094419 207.440191388 755.607655502 0.7822718015 4.0407596177 0.6814523387 1.0898945206 0.9329943191 1.1926728246 0.8560409301 1.0898945206 0.3846153846 0.5797313044 1.1681684425 200.113095238 742.029761905 1.1618549472 4.6123203919 0.5443741656 1.1405615908 1.5646764424 1.3467054955 1.3718473908 1.1405615908 0.45 0.3364766715 0.7289440551 196.787148594 738.927710843 30 d 222 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-222-d
1.0866694427 5.4232245376 0.9836121493 1.1952378929 1.2655197502 1.1645857521 1.0588015639 1.1952378929 0.3888888889 0.63 0.9444640376 207.6375 776.533333333 0.6554954199 3.2638899228 0.4257933771 0.9004935804 1.1968182848 1.8258224977 1.3290692025 0.9004935804 0.4 0.4740786747 0.7524062691 201.952702703 754.351351351 0.9088767061 4.0559997372 0.6894200461 0.9749871794 1.1687287478 1.2859046116 1.1987119138 0.9749871794 0.1875 0.6215129459 0.8342287988 195.230769231 755.38974359 30 d 223 ControlTest_15_RGB.csv ControlTest_23_RGB.csv ControlTest_17_RGB.csv 00-030-223-d
